"V8"	"V9"	"T2_3"	"UCLA_1_1"	"UCLA_1_2"	"UCLA_1_3"	"UCLA_1_4"	"UCLA_1_5"	"UCLA_1_6"	"UCLA_1_7"	"UCLA_1_8"	"UCLA_1_9"	"UCLA_1_10"	"T3_3"	"UCLA_2_1"	"UCLA_2_2"	"UCLA_2_3"	"UCLA_2_4"	"UCLA_2_5"	"UCLA_2_6"	"UCLA_2_7"	"UCLA_2_8"	"UCLA_2_9"	"UCLA_2_10"	"T4_3"	"SLWS_1"	"SLWS_2"	"SLWS_3"	"SLWS_4"	"SLWS_5"	"T5_3"	"SE_1_1"	"SE_1_2"	"SE_1_3"	"SE_1_4"	"SE_1_5"	"SE_1_6"	"SE_1_7"	"SE_1_8"	"SE_1_9"	"SE_1_10"	"SE_2_1"	"SE_2_2"	"SE_2_3"	"SE_2_4"	"SE_2_5"	"SE_2_6"	"SE_2_7"	"SE_2_8"	"SE_2_9"	"SE_2_10"	"T6_3"	"Mood_1"	"Mood_2"	"Mood_3"	"Mood_4"	"Mood_5"	"Mood_6"	"Mood_7"	"Mood_8"	"Mood_9"	"Mood_10"	"Mood_11"	"Mood_12"	"Mood_13"	"Mood_14"	"Mood_15"	"Mood_16"	"T7_3"	"Disc_1"	"Disc_2"	"Disc_3"	"Disc_4"	"T8_3"	"Disc_5"	"Disc_6"	"Disc_7"	"Disc_8"	"Disc_9"	"T9_3"	"DiscR_1"	"DiscR_2"	"DiscR_3"	"DiscR_4"	"T10_3"	"DiscR_5"	"DiscR_6"	"DiscR_7"	"DiscR_8"	"DiscR_9"	"T11_3"	"EIS_1"	"EIS_2"	"EIS_3"	"EIS_4"	"EIS_5"	"EIS_6"	"T12_3"	"Well_B_1"	"Well_B_2"	"Well_B_3"	"Well_B_4"	"Well_B_5"	"Well_B_6"	"Well_B_7"	"Well_B_8"	"Well_B_9"	"Well_B_10"	"T13_3"	"Rau_1"	"Rem_2"	"Rsa_6"	"Rau_7"	"Rem_8"	"Rsa_12"	"Rau_13"	"Rem_14"	"Rsa_18"	"Rau_19"	"Rem_20"	"Rsa_24"	"Rau_25"	"Rem_26"	"Rsa_30"	"Rau_31"	"Rem_32"	"Rsa_36"	"Rau_37"	"Rem_38"	"Rsa_42"	"T14_3"	"Sex"	"Age"	"Ethn_1"	"Ethn_2"	"Ethn_3"	"Ethn_4"	"Ethn_5"	"Ethn_6"	"Ethn_7"	"Ethn_7_TEXT"	"Cntry_Orig"	"Prim_Lang"	"Pol_Ori"	"T15_3"	"Interr"	"Distr"	"Privacy"	"Scrn_Size"	"T16_3"	"Debr"	"T17_3"	"end"	"T18_3"	"Subject"	"UCLA_1_2.rev"	"UCLA_1_3.rev"	"UCLA_1_4.rev"	"UCLA_1_7.rev"	"UCLA_1_8.rev"	"UCLA_2_1.rev"	"UCLA_2_2.rev"	"UCLA_2_3.rev"	"UCLA_2_4.rev"	"UCLA_2_7.rev"	"UCLA_2_8.rev"	"UCLA_total"	"UCLA_sub"	"SWLS_total"	"SE_total"	"SE_perf"	"SE_social"	"SE_appear"	"Mood_total"	"PD_general"	"PD_race"	"EIS_1.rev"	"EIS_2.rev"	"EIS_3.rev"	"EIS_6.rev"	"EI_total"	"WellB_total"	"WellB_PA"	"WellB_NA"	"WellR_total"	"WellR_auto"	"WellR_envir"	"WellR_accept"
"12/21/15"	"12/21/15"	3.852	1	1	1	1	1	1	1	1	1	1	19.464	2	4	4	1	4	3	4	2	3	1	38.767	7	7	7	7	7	13.749	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	75.312	5	5	5	1	1	5	1	1	5	1	1	5	1	5	1	1	42.78	6	1	1	1	20.202	1	1	1	1	1	20.803	6	5	6	6	10.482	6	5	6	6	6	15.16	8	8	8	8	8	8	22.065	1	1	1	1	1	1	1	2	2	2	19.7	6	6	6	6	6	6	1	6	6	6	6	6	6	6	6	6	6	6	6	6	6	14.956	1	26	NA	NA	1	NA	NA	NA	NA	" "	"Us"	"English"	5	36.67	1	1	1	2	29.381	1	25.767	1	7.439	487	4	4	4	4	4	3	1	1	4	1	3	2.45	3.16666666666667	7	3.6	3.85714285714286	2.71428571428571	4.33333333333333	2.75	14	52	2	2	2	2	4	3	5	2	5.38095238095238	5.85714285714286	5.14285714285714	5.14285714285714
"12/19/15"	"12/19/15"	10.344	1	2	3	2	1	1	2	2	2	1	55.895	2	1	3	2	2	1	4	2	4	2	39.721	4	4	6	6	7	16.465	5	2	5	3	1	3	1	3	4	1	5	3	1	5	1	2	3	1	1	1	30.648	1	1	4	3	3	2	1	1	3	1	2	1	3	3	1	1	36.369	1	1	1	3	27.996	1	1	3	1	1	23.753	1	1	1	3	18.271	1	1	1	1	1	13.374	6	7	4	4	5	5	29.422	1	1	1	1	1	2	2	2	2	2	32.762	5	4	6	3	2	5	2	3	3	1	5	6	5	4	2	2	3	2	5	3	2	30.999	2	45	NA	NA	1	NA	NA	NA	NA	" "	"1970"	"english"	7	21.224	1	1	1	1	9.883	1	26.126	1	4.767	489	3	2	3	3	3	3	4	2	3	1	3	2.25	2.83333333333333	5.4	4.35	4.57142857142857	4.28571428571429	4.16666666666667	1.9375	13	11	4	3	6	5	4.5	5	5	0	5.66666666666667	6.14285714285714	4.85714285714286	6
"12/23/15"	"12/23/15"	6.461	2	2	2	2	2	2	2	1	2	1	32.353	2	2	2	1	2	3	3	2	3	3	33.394	6	3	6	6	6	18.041	4	2	4	2	1	3	1	2	4	2	4	4	2	5	1	2	2	1	3	1	38.848	2	1	2	2	1	1	1	2	3	2	2	2	2	2	2	1	21.062	3	3	3	3	11.807	4	3	3	3	3	14.573	3	3	3	3	14.633	4	4	4	2	2	14.935	5	3	3	7	7	9	24.189	1	1	1	1	1	2	1	1	1	2	19.273	5	5	5	5	3	5	2	4	2	4	5	5	5	5	4	2	2	4	6	6	6	17.396	1	38	NA	NA	1	NA	NA	NA	NA	" "	"UNITED STATES"	"ENGLISH"	2	20.587	1	1	1	1	14.603	1	28.071	1	16.027	494	3	3	3	3	4	3	3	3	4	2	3	2.7	3	5.4	4.2	4.28571428571429	4.28571428571429	4	1.75	28	28	5	7	7	1	5.66666666666667	2	5	3	5.80952380952381	6.14285714285714	5.42857142857143	5.85714285714286
"12/22/15"	"12/22/15"	2.987	4	1	1	1	3	4	3	1	4	4	46.135	1	1	1	1	4	4	1	1	4	4	43.551	4	6	2	2	1	69.456	3	4	2	3	1	2	4	4	3	3	3	3	3	3	2	2	3	1	2	1	41.574	5	1	5	4	4	4	4	4	4	4	1	4	4	4	4	1	34.933	1	1	1	1	21.54	1	1	1	1	1	17.955	3	2	3	1	32.542	1	1	1	1	1	17.338	5	5	5	5	5	5	39.945	2	2	2	2	2	2	1	2	1	2	24.203	5	3	2	2	5	2	6	5	5	1	5	1	2	3	5	1	5	6	5	1	2	43.002	2	21	NA	NA	1	NA	NA	NA	NA	" "	"u.s.a"	"english"	2	32.28	1	1	1	1	15.812	1	28.539	1	5.699	495	4	4	4	2	4	4	4	4	4	4	4	3.85	4	3	3.2	3.71428571428571	3.14285714285714	2.66666666666667	3.5625	9	14	5	5	5	5	5	-2	0	2	4.19047619047619	5.14285714285714	4.42857142857143	3
"12/24/15"	"12/24/15"	4.109	2	1	1	2	2	2	2	2	2	3	86.529	2	2	1	2	3	3	2	1	3	3	69.89	3	3	2	3	2	30.959	4	3	3	3	1	5	3	4	3	3	3	3	3	4	2	2	4	2	3	3	46.057	4	2	5	2	2	4	4	3	5	3	1	2	1	4	2	2	64.287	5	5	3	4	33.823	4	1	4	4	3	28.283	2	2	1	3	36.396	3	2	3	1	1	27.093	7	8	8	3	6	7	44.867	1	1	1	1	1	1	2	1	1	2	70.264	6	4	4	4	5	4	4	3	6	3	6	6	5	6	4	2	4	5	6	3	4	56.675	1	22	NA	NA	1	NA	NA	NA	1	"black and white"	"USA"	"English"	6	54.967	1	1	1	1	29.238	1	28.742	1	281.098	496	4	4	3	3	3	3	3	4	3	3	4	3	3.33333333333333	2.6	3.35	3.71428571428571	2.85714285714286	3.5	2.875	33	18	3	2	2	3	3.16666666666667	2	5	3	5.23809523809524	6	5	4.71428571428571
"12/23/15"	"12/23/15"	2.859	2	2	2	2	2	2	2	2	2	2	33.977	3	3	2	3	3	3	3	3	3	3	13.82	4	4	5	5	3	12.909	3	3	3	1	1	4	1	1	3	1	4	4	2	4	1	1	1	1	1	1	43.887	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	19.4	3	3	3	2	11.936	3	3	3	3	3	18.298	3	3	3	3	12.643	3	3	3	3	3	10.5	4	5	5	6	6	6	15.081	1	1	1	2	1	2	2	2	2	2	16.548	5	5	4	3	3	4	4	2	2	4	3	3	3	3	3	3	4	4	4	4	4	11.747	1	52	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	7	21.986	1	1	1	1	12.427	1	29.256	1	5.145	499	3	3	3	3	3	2	2	3	2	2	2	2.5	2.83333333333333	4.2	4.35	4.28571428571429	4.57142857142857	4.16666666666667	3	26	27	6	5	5	4	5.33333333333333	4	4	0	5.04761904761905	4.85714285714286	5.14285714285714	5.14285714285714
"12/24/15"	"12/24/15"	4.447	2	1	1	1	2	3	3	2	1	3	69.377	2	2	1	3	4	3	4	2	3	2	91.116	2	3	3	6	2	34.659	4	1	5	1	1	4	1	1	2	3	3	3	3	4	1	3	1	3	2	1	47.07	5	3	4	4	3	4	2	3	5	3	2	1	4	3	1	1	41.529	3	1	1	3	35.433	1	1	2	1	1	24.25	1	1	2	3	35.455	3	1	3	1	1	19.911	5	7	7	5	6	7	36.944	1	1	1	2	2	1	1	1	1	2	36.245	6	6	3	6	3	3	1	2	5	1	6	6	6	4	3	2	4	4	6	3	3	40.795	2	29	NA	NA	1	NA	NA	NA	NA	" "	"US"	"English"	5	32.41	1	1	1	1	23.351	1	29.752	1	15.237	501	4	4	4	2	3	3	3	4	2	1	3	2.8	3.33333333333333	3.2	4.05	3.85714285714286	4.42857142857143	3.83333333333333	3	14	16	5	3	3	3	4.16666666666667	-1	3	4	5.76190476190476	7.14285714285714	5.42857142857143	4.71428571428571
"12/19/15"	"12/19/15"	46.875	1	4	4	4	3	3	4	3	1	2	132.539	3	3	2	3	1	2	3	3	2	2	66.235	6	4	4	7	4	27.154	4	1	1	1	1	3	1	1	5	1	5	5	1	5	1	1	4	1	1	1	52.767	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.631	4	3	3	2	48.671	1	1	5	3	3	58.479	3	3	3	3	34.727	1	2	6	3	2	42.155	6	6	8	3	7	6	45.579	1	1	1	1	1	2	2	2	2	2	76.435	6	5	6	6	1	6	1	2	1	1	6	6	6	1	1	1	1	1	6	6	2	77.12	2	37	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	6	50.609	1	1	1	1	50.326	1	30.836	1	16.037	503	1	1	1	1	2	2	2	3	2	2	2	1.8	1.5	5	4.5	4.85714285714286	4.57142857142857	4	1.0625	25	26	4	4	2	4	4	5	5	0	6.76190476190476	7.28571428571429	6.28571428571429	6.71428571428571
"12/21/15"	"12/21/15"	10.448	2	2	1	1	4	3	1	2	3	4	67.237	1	2	1	2	3	4	1	1	3	3	50.036	5	4	6	5	3	38.232	2	4	2	3	1	1	2	4	3	2	2	2	4	3	3	3	4	3	3	2	67.224	2	1	4	2	1	3	2	2	3	3	1	2	1	2	1	2	40.039	4	3	3	4	29.882	1	2	4	2	1	29.851	3	3	3	2	25.77	1	2	3	1	1	29.3	5	7	7	3	5	6	44.877	1	1	1	2	1	1	1	1	2	2	33.946	3	4	4	3	4	4	6	3	5	5	5	4	3	5	6	5	5	4	5	3	2	47.019	2	23	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"English"	3	27.257	1	1	1	1	28.524	1	31.378	1	10.198	506	3	4	4	4	3	4	3	4	3	4	4	3.45	3.5	4.6	2.75	3.14285714285714	2.71428571428571	2.33333333333333	2	24	19	5	3	3	4	3.83333333333333	1	4	3	4.28571428571429	4	4.71428571428571	4.14285714285714
"12/20/15"	"12/20/15"	144.378	2	2	1	2	2	3	2	2	2	2	75.939	2	2	1	2	2	4	2	2	3	3	59.857	1	2	1	1	1	25.065	4	4	1	4	1	1	5	4	4	5	2	2	2	4	4	2	5	1	5	4	57.925	2	2	3	2	2	2	2	2	2	2	2	2	1	2	2	2	40.108	3	3	2	2	25.869	1	1	3	1	1	30.634	2	3	3	1	54.825	1	1	2	2	1	34.531	5	7	7	3	6	6	37.397	1	2	1	2	1	1	1	1	2	2	31.521	4	5	1	5	6	1	4	3	6	2	4	5	5	5	6	3	6	4	5	1	2	29.563	2	32	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"English"	6	49.563	1	1	1	1	40.344	1	32.154	1	8.418	509	3	4	3	3	3	3	3	4	3	3	3	2.9	3.16666666666667	1.2	2.5	3.57142857142857	2	1.83333333333333	2	17	16	5	3	3	4	4	0	3	3	4.52380952380952	5.71428571428571	4.57142857142857	3.28571428571429
"12/20/15"	"12/20/15"	33.015	2	1	1	1	2	2	2	2	2	2	93.615	2	2	1	1	3	3	2	2	3	3	66.569	2	1	2	2	5	57.653	3	2	2	3	1	3	4	4	3	2	3	2	3	3	2	3	3	1	4	2	71.427	4	2	4	3	3	4	1	2	3	2	3	2	3	4	2	2	94.908	3	3	3	3	83.376	2	2	4	3	3	39.886	3	4	4	3	70.141	3	3	3	2	2	54.816	5	5	6	6	8	5	72.157	1	1	1	2	1	1	1	1	1	1	38.731	4	3	3	5	3	4	4	2	6	3	3	5	4	5	4	2	4	5	5	2	2	50.872	2	34	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	6	41.152	1	1	1	1	34.688	1	32.21	1	13.047	510	4	4	4	3	3	3	3	4	4	3	3	3	3.5	2.4	3.15	3.42857142857143	3.42857142857143	2.5	2.75	26	27	5	5	4	5	5.5	-1	4	5	4.66666666666667	5.57142857142857	4.28571428571429	4.14285714285714
"12/21/15"	"12/21/15"	6.135	2	2	2	2	2	2	2	2	2	2	73.542	2	2	2	2	3	2	2	2	2	2	67.114	3	3	3	3	2	27.516	3	3	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	48.035	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	29.647	4	4	2	2	35.872	2	3	3	3	2	44.094	4	4	2	3	27.041	3	3	3	1	2	72.663	5	4	4	5	4	4	51.429	1	1	1	2	2	2	1	2	1	2	61.234	4	4	2	3	4	4	4	4	5	3	3	4	3	4	4	3	3	4	3	2	3	56.019	1	41	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"American"	4	24.735	1	1	1	1	25.636	1	33.642	1	10.152	512	3	3	3	3	3	3	3	3	3	3	3	2.6	2.66666666666667	2.8	3.4	3.42857142857143	3.85714285714286	2.83333333333333	2	25	25	5	6	6	6	5.33333333333333	1	3	2	4.52380952380952	4.71428571428571	4.57142857142857	4.28571428571429
"12/20/15"	"12/20/15"	11.191	1	3	3	2	2	2	4	3	1	1	44.086	3	3	3	2	1	1	3	3	1	1	69.105	6	5	6	7	7	21.218	5	3	4	3	1	4	2	2	4	1	5	5	3	4	1	1	5	1	1	3	32.937	4	1	5	2	2	2	1	3	1	1	1	3	1	4	1	1	32.492	3	3	3	4	17.825	3	2	3	2	2	49.25	3	3	3	4	18.596	3	2	3	2	2	22.978	8	6	6	8	4	6	24.978	1	1	1	1	1	1	1	1	2	2	26.415	6	5	6	5	4	6	5	4	2	2	6	6	6	6	1	1	2	1	4	5	5	25.417	2	27	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	8	22.108	1	1	1	1	23.412	1	34.199	1	5.848	514	2	2	3	1	2	2	2	2	3	2	2	1.7	1.83333333333333	6.2	4.1	4.42857142857143	3.42857142857143	4.5	2.0625	25	25	2	4	4	4	4.33333333333333	2	5	3	6.19047619047619	6.14285714285714	5.42857142857143	7
"12/21/15"	"12/21/15"	10.669	3	1	1	1	4	3	3	2	4	3	45.045	1	2	1	1	4	4	1	1	4	4	28.254	1	2	1	3	1	23.167	1	4	1	3	2	1	5	5	2	5	1	1	5	3	5	5	3	3	4	5	51.761	4	5	4	4	4	4	5	3	5	3	3	4	3	4	4	5	43.975	3	3	3	3	32.541	2	3	3	2	2	19.924	3	3	3	3	20.2	3	3	3	3	2	17.843	6	3	5	7	8	4	30.133	2	2	2	2	2	2	1	1	1	1	45.008	1	2	1	3	5	1	6	6	6	5	2	1	1	6	6	6	6	6	3	1	1	39.192	2	22	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	8	28.295	1	1	1	1	48.709	1	34.465	1	18.117	515	4	4	4	2	3	4	3	4	4	4	4	3.65	4	1.6	1.7	2.57142857142857	1.42857142857143	1	4	24	26	4	7	5	6	6.16666666666667	-4	0	4	2.80952380952381	3	3.14285714285714	2.28571428571429
"12/20/15"	"12/20/15"	10.982	1	3	3	4	1	2	4	2	2	2	58.33	3	3	2	3	1	2	2	3	1	1	46.05	6	5	7	6	6	19.405	5	3	3	2	1	3	2	3	5	1	4	4	2	5	1	2	2	1	1	2	33.332	2	1	3	3	1	2	1	2	3	1	1	1	1	2	2	1	34.64	4	4	4	3	23.353	5	3	4	2	1	18.671	4	4	4	3	22.204	5	4	4	2	1	18.803	6	4	4	7	6	5	47.433	1	1	1	2	1	2	2	1	2	2	29.09	4	5	6	3	4	5	2	4	3	4	6	5	5	4	1	2	2	2	6	5	4	28.228	1	31	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	7	26.209	1	1	1	1	24.612	1	35.086	1	12.986	517	2	2	1	1	3	2	2	3	2	3	2	1.8	1.5	6	4.2	4.85714285714286	4	3.66666666666667	1.6875	30	31	4	6	6	5	5.66666666666667	3	4	1	5.90476190476191	5.71428571428571	5.71428571428571	6.28571428571429
"12/19/15"	"12/19/15"	9.246	2	2	2	3	3	3	3	2	2	2	76.52	3	2	1	2	3	3	1	4	3	3	61.554	1	2	2	2	1	36.626	3	2	1	3	1	3	4	4	3	3	3	2	3	4	2	2	3	2	4	4	127.035	2	3	3	3	2	3	2	2	3	3	2	3	2	3	2	3	60.605	1	1	1	1	22.958	1	1	1	1	1	32.342	1	1	1	1	19.482	1	1	1	1	1	15.353	1	5	5	5	4	4	42.079	1	2	1	2	1	2	2	1	2	2	70.738	5	2	1	5	3	4	5	5	6	1	3	6	5	2	4	1	5	3	5	1	3	35.876	1	27	NA	1	1	NA	NA	NA	NA	" "	"Italy"	"English"	9	26.247	1	1	1	1	27.968	1	35.621	1	21.292	518	3	3	2	2	3	2	3	4	3	4	1	2.7	2.66666666666667	1.6	3	3.42857142857143	3	2.5	2.5625	9	9	9	5	5	6	5.66666666666667	2	3	1	4.80952380952381	6.14285714285714	3.85714285714286	4.42857142857143
"12/20/15"	"12/20/15"	7.763	3	1	2	1	3	4	2	2	2	3	35.29	2	2	1	2	3	3	4	2	3	3	35.321	2	2	2	2	1	18.031	5	1	3	2	1	2	2	1	5	3	2	3	1	4	1	1	1	1	2	1	32.627	1	3	3	4	2	2	1	1	2	2	1	1	1	2	2	1	33.128	3	3	2	2	20.111	2	1	1	2	1	18.362	2	2	1	1	28.176	2	1	2	1	1	19.937	2	2	2	7	7	2	26.902	2	2	2	2	2	2	1	2	2	2	32.415	4	4	1	6	4	6	1	4	4	3	5	6	6	4	6	3	4	2	6	1	2	31.847	1	48	NA	NA	1	NA	NA	NA	NA	" "	"UNITED STATES"	"ENGLISH"	4	34.207	1	1	1	1	17.574	1	37.606	1	6.612	520	4	3	4	3	3	3	3	4	3	1	3	3.05	3.33333333333333	1.8	4.2	4.57142857142857	4.71428571428571	3.16666666666667	1.8125	17	13	8	8	8	8	7.66666666666667	-1	0	1	5.23809523809524	6.42857142857143	4.57142857142857	4.71428571428571
"12/24/15"	"12/24/15"	8.625	3	4	4	2	3	3	3	3	2	3	73.241	2	2	2	2	2	3	2	2	2	2	194.492	5	5	5	6	2	33.379	4	1	3	1	1	3	2	2	3	1	4	3	1	3	1	2	1	2	1	1	30.782	2	1	1	2	1	2	1	1	3	2	1	1	1	2	1	1	59.776	4	4	2	5	40.092	2	3	5	3	1	88.052	3	3	3	4	125.562	2	4	5	3	1	37.837	2	5	3	7	5	3	54.07	1	2	1	2	1	2	2	2	2	2	27.843	4	4	2	6	3	4	1	5	3	2	4	5	5	3	2	5	3	4	6	4	5	53.196	2	46	NA	NA	1	NA	NA	NA	NA	" "	"usa"	"english"	6	23.425	2	2	1	1	21.164	1	40.069	1	15.366	526	1	1	3	2	2	3	3	3	3	3	3	2.5	2	4.6	4.2	4.14285714285714	4.85714285714286	3.5	1.4375	29	28	8	5	7	7	6.5	3	3	0	5.42857142857143	6.14285714285714	4.85714285714286	5.28571428571429
"12/23/15"	"12/23/15"	14.602	2	2	2	2	3	3	2	2	2	3	63.882	2	2	2	2	4	3	2	2	2	2	68.9	2	1	2	2	2	33.92	2	3	1	2	1	2	4	2	2	2	2	1	2	2	2	3	2	2	3	3	37.555	2	1	4	2	2	1	2	1	1	3	2	1	1	1	1	1	41.521	4	4	3	4	29.936	3	3	5	4	4	30.328	4	4	3	4	24.974	3	3	4	4	3	31.028	3	3	5	7	8	4	64.677	1	1	1	2	2	2	1	1	1	2	46.747	4	2	1	5	5	4	3	4	5	3	4	4	5	2	6	4	5	5	5	1	1	45.041	1	49	NA	NA	1	NA	NA	NA	NA	" "	"US"	"English"	5	35.372	1	1	1	2	27.108	1	40.371	1	31.279	528	3	3	3	3	3	3	3	3	3	3	3	2.85	2.66666666666667	1.8	2.95	3.14285714285714	3.71428571428571	1.83333333333333	1.625	34	32	7	7	5	6	6.66666666666667	0	3	3	4.47619047619048	5.57142857142857	4.42857142857143	3.42857142857143
"12/23/15"	"12/23/15"	3.161	3	2	3	2	2	3	3	1	2	3	61.219	1	1	1	2	4	3	1	1	3	3	53.103	1	2	2	2	2	24.282	3	4	1	3	1	2	5	4	4	4	2	1	4	5	3	4	4	1	2	4	38.485	4	3	4	3	3	3	3	3	3	3	3	2	2	3	2	2	58.243	5	5	5	5	17.851	3	3	6	3	2	31.249	5	5	5	5	16.338	4	4	5	2	2	28.545	2	7	2	7	7	2	129.107	2	2	2	1	2	2	1	1	1	1	43.832	5	2	2	5	5	5	5	6	6	2	4	2	2	2	6	5	5	6	5	2	1	27.828	2	27	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	7	28.873	1	1	1	1	45.596	1	46.251	1	25.219	534	3	2	3	2	4	4	4	4	3	4	4	3.15	3	1.8	2.65	4.14285714285714	2.14285714285714	1.5	2.875	37	37	8	3	8	8	6.83333333333333	-3	1	4	4.14285714285714	5	4.28571428571429	3.14285714285714
"12/21/15"	"12/21/15"	2.571	3	2	1	1	4	4	1	1	4	3	40.03	1	1	1	1	2	4	1	1	4	4	39.437	4	5	6	3	3	16.048	2	3	3	2	3	2	4	5	2	4	2	3	3	2	1	4	2	3	3	2	35.766	3	2	4	2	2	1	2	2	3	2	2	2	2	4	2	2	34.656	3	3	3	1	22.281	4	5	5	5	5	14.377	3	3	3	1	10.326	4	5	5	5	5	8.888	1	1	1	9	9	1	19.023	1	2	1	2	1	2	1	2	2	2	27.297	6	5	5	6	2	2	3	6	2	1	5	3	6	5	4	1	1	5	6	4	5	29.837	2	27	NA	1	1	1	1	NA	NA	" "	"United States"	"Korean"	9	26.284	1	1	1	1	15.82	1	46.675	1	6.264	536	3	4	4	4	4	4	4	4	4	4	4	3.75	3.83333333333333	4.2	2.75	2.71428571428571	3.14285714285714	2.33333333333333	2.3125	34	34	9	9	9	9	9	2	3	1	5.57142857142857	7	4.85714285714286	4.85714285714286
"12/21/15"	"12/21/15"	8.917	3	2	3	3	2	3	2	1	3	2	62.369	3	2	1	3	2	2	3	2	2	2	63.703	3	3	5	5	2	10.991	4	1	3	1	1	3	2	2	4	1	4	4	2	4	1	1	2	1	1	1	22.085	1	2	1	1	2	1	1	1	2	1	2	1	2	1	1	1	31.722	3	3	2	2	20.034	3	1	2	1	1	16.099	3	3	2	2	23.33	3	1	2	1	1	14.491	4	2	2	8	5	6	41.181	1	1	1	2	1	2	2	2	2	2	20.571	6	5	3	6	2	6	3	4	3	1	5	6	6	2	2	1	1	1	6	5	4	27.062	2	33	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"ENGLISH"	8	15.166	1	1	1	1	18.166	1	50.694	1	10.665	540	3	2	2	3	4	2	3	4	2	2	3	2.55	2.16666666666667	3.6	4.35	4.57142857142857	4.57142857142857	3.83333333333333	1.3125	18	18	6	8	8	4	6.5	4	4	0	6.28571428571429	7	5.71428571428571	6.14285714285714
"12/24/15"	"12/24/15"	2.848	2	4	4	4	2	2	3	2	2	2	74.264	4	3	3	3	1	1	2	4	1	1	54.551	5	7	6	6	7	38.534	5	1	2	1	1	4	4	3	5	1	4	2	2	4	1	1	1	1	1	1	31.747	2	2	2	1	1	1	1	1	1	1	1	3	1	3	1	1	38.829	3	3	3	2	29.367	1	1	3	1	1	20.769	3	3	3	1	18.058	1	1	2	1	1	16.893	7	9	9	1	1	9	39.951	1	1	1	1	1	1	1	2	2	2	23.659	3	6	6	6	5	6	1	3	2	2	5	6	6	6	1	3	1	1	6	6	6	24.791	2	31	NA	NA	1	NA	NA	NA	NA	" "	" "	"English"	3	33.649	1	1	1	1	39.721	1	50.895	1	6.987	541	1	1	1	2	3	1	2	2	2	3	1	1.65	1	6.2	4.25	4.85714285714286	4.57142857142857	3.16666666666667	1.4375	18	16	3	1	1	1	1.33333333333333	3	5	2	6.52380952380952	6.42857142857143	6	7.14285714285714
"12/21/15"	"12/21/15"	8.843	2	3	3	3	3	2	1	2	3	3	63.689	2	3	2	2	1	2	1	3	2	1	77.065	5	6	4	6	6	26.143	3	5	2	4	4	1	4	4	1	3	3	2	5	2	4	4	4	4	5	4	52.373	2	3	2	3	2	2	2	2	3	1	1	2	1	2	1	1	61.471	4	3	3	5	21.706	2	3	2	2	2	25.863	3	2	2	5	24.082	3	3	4	1	1	22.125	5	7	7	7	4	3	55.503	1	1	1	1	1	1	2	1	2	2	33.734	4	4	5	4	3	3	5	6	3	3	3	6	4	2	2	3	3	4	4	5	3	47.253	2	23	NA	1	1	NA	NA	NA	NA	" "	"USA"	"English"	5	45.394	1	1	1	2	34.527	1	51.013	1	6.007	542	2	2	2	4	3	3	2	3	3	4	2	2.45	2	5.4	1.9	1.85714285714286	1.85714285714286	2	1.875	26	24	5	3	3	7	4.83333333333333	3	5	2	5.09523809523809	5	4.85714285714286	5.42857142857143
"12/21/15"	"12/21/15"	21.216	2	3	3	3	1	2	3	3	1	1	98.714	3	3	3	3	1	1	3	3	1	1	60.787	6	6	6	6	6	35.655	4	1	2	1	1	4	4	3	4	1	4	3	2	4	1	2	1	1	1	1	66.418	4	3	2	2	2	1	1	1	3	3	3	1	1	1	3	1	93.792	3	3	3	3	41.631	2	1	3	1	2	35.415	3	3	3	3	33.462	1	1	3	1	1	41.586	6	7	7	4	4	5	46.296	1	1	1	1	1	2	2	2	2	2	40.084	5	5	5	5	2	6	2	2	2	2	6	6	6	1	2	2	1	1	5	5	6	48.407	2	65	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	4	36.215	1	2	1	1	34.862	1	59.162	1	24.214	546	2	2	2	2	2	2	2	2	2	2	2	1.65	1.66666666666667	6	4.15	4.57142857142857	4.57142857142857	3.16666666666667	2	21	19	4	3	3	5	3.83333333333333	5	5	0	6.52380952380952	6.42857142857143	6.28571428571429	6.85714285714286
