"V8"	"V9"	"T2_3"	"UCLA_1_1"	"UCLA_1_2"	"UCLA_1_3"	"UCLA_1_4"	"UCLA_1_5"	"UCLA_1_6"	"UCLA_1_7"	"UCLA_1_8"	"UCLA_1_9"	"UCLA_1_10"	"T3_3"	"UCLA_2_1"	"UCLA_2_2"	"UCLA_2_3"	"UCLA_2_4"	"UCLA_2_5"	"UCLA_2_6"	"UCLA_2_7"	"UCLA_2_8"	"UCLA_2_9"	"UCLA_2_10"	"T4_3"	"SLWS_1"	"SLWS_2"	"SLWS_3"	"SLWS_4"	"SLWS_5"	"T5_3"	"SE_1_1"	"SE_1_2"	"SE_1_3"	"SE_1_4"	"SE_1_5"	"SE_1_6"	"SE_1_7"	"SE_1_8"	"SE_1_9"	"SE_1_10"	"SE_2_1"	"SE_2_2"	"SE_2_3"	"SE_2_4"	"SE_2_5"	"SE_2_6"	"SE_2_7"	"SE_2_8"	"SE_2_9"	"SE_2_10"	"T6_3"	"Mood_1"	"Mood_2"	"Mood_3"	"Mood_4"	"Mood_5"	"Mood_6"	"Mood_7"	"Mood_8"	"Mood_9"	"Mood_10"	"Mood_11"	"Mood_12"	"Mood_13"	"Mood_14"	"Mood_15"	"Mood_16"	"T7_3"	"Disc_1"	"Disc_2"	"Disc_3"	"Disc_4"	"T8_3"	"Disc_5"	"Disc_6"	"Disc_7"	"Disc_8"	"Disc_9"	"T9_3"	"DiscR_1"	"DiscR_2"	"DiscR_3"	"DiscR_4"	"T10_3"	"DiscR_5"	"DiscR_6"	"DiscR_7"	"DiscR_8"	"DiscR_9"	"T11_3"	"EIS_1"	"EIS_2"	"EIS_3"	"EIS_4"	"EIS_5"	"EIS_6"	"T12_3"	"Well_B_1"	"Well_B_2"	"Well_B_3"	"Well_B_4"	"Well_B_5"	"Well_B_6"	"Well_B_7"	"Well_B_8"	"Well_B_9"	"Well_B_10"	"T13_3"	"Rau_1"	"Rem_2"	"Rsa_6"	"Rau_7"	"Rem_8"	"Rsa_12"	"Rau_13"	"Rem_14"	"Rsa_18"	"Rau_19"	"Rem_20"	"Rsa_24"	"Rau_25"	"Rem_26"	"Rsa_30"	"Rau_31"	"Rem_32"	"Rsa_36"	"Rau_37"	"Rem_38"	"Rsa_42"	"T14_3"	"Sex"	"Age"	"Ethn_1"	"Ethn_2"	"Ethn_3"	"Ethn_4"	"Ethn_5"	"Ethn_6"	"Ethn_7"	"Ethn_7_TEXT"	"Cntry_Orig"	"Prim_Lang"	"Pol_Ori"	"T15_3"	"Interr"	"Distr"	"Privacy"	"Scrn_Size"	"T16_3"	"Debr"	"T17_3"	"end"	"T18_3"	"Subject"	"UCLA_1_1.rev.x"	"UCLA_1_5.rev.x"	"UCLA_1_6.rev.x"	"UCLA_1_9.rev.x"	"UCLA_1_10.rev.x"	"UCLA_2_5.rev.x"	"UCLA_2_6.rev.x"	"UCLA_2_9.rev.x"	"UCLA_2_10.rev.x"	"UCLA_total.x"	"SWLS_total"	"SE_total"	"SE_perf"	"SE_social"	"SE_appear"	"Mood_total"	"PD_general"	"PD_race"	"EI_total"	"WellB_total"	"WellB_PA"	"WellB_NA"	"WellR_total"	"WellR_auto"	"WellR_envir"	"WellR_accept"	"UCLA_1_1.rev.y"	"UCLA_1_5.rev.y"	"UCLA_1_6.rev.y"	"UCLA_1_9.rev.y"	"UCLA_1_10.rev.y"	"UCLA_2_5.rev.y"	"UCLA_2_6.rev.y"	"UCLA_2_9.rev.y"	"UCLA_2_10.rev.y"	"UCLA_total.y"	"SWLS_total"	"SE_total"	"SE_perf"	"SE_social"	"SE_appear"	"Mood_total"	"PD_general"	"PD_race"	"EI_total"	"WellB_total"	"WellB_PA"	"WellB_NA"	"WellR_total"	"WellR_auto"	"WellR_envir"	"WellR_accept"
"12/19/15"	"12/19/15"	9.283	2	2	2	2	3	3	2	2	3	3	51.326	2	2	1	2	2	2	2	2	3	2	48.375	5	5	5	5	4	33.904	4	2	3	4	1	2	5	4	3	3	4	3	1	4	3	3	3	2	3	3	54.975	4	3	5	3	3	4	3	3	3	5	4	3	4	4	3	4	35.811	3	5	3	4	35.001	2	2	3	2	1	31.752	1	1	1	1	19.608	1	1	1	1	1	15.822	5	6	6	7	7	5	40.89	1	1	1	2	1	1	1	1	1	1	37.748	5	5	4	3	5	5	2	6	5	5	5	6	5	6	3	3	3	4	5	4	3	36.489	1	49	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	2	34.472	1	1	1	1	26.647	1	28.786	1	17.691	497	3	2	2	2	2	3	3	2	3	2.15	4.8	3.2	3.57142857142857	3.28571428571429	2.66666666666667	3.625	25	9	5.33333333333333	-1	4	5	5.14285714285714	5.42857142857143	4.85714285714286	5.14285714285714	3	2	2	2	2	3	3	2	3	2.15	4.8	3.2	3.57142857142857	3.28571428571429	2.66666666666667	3.625	25	9	5.33333333333333	-1	4	5	5.14285714285714	5.42857142857143	4.85714285714286	5.14285714285714
"12/19/15"	"12/19/15"	6.594	3	3	3	1	3	3	NA	2	3	3	61.431	2	2	2	2	2	2	2	2	3	3	43.032	2	2	2	4	1	25.674	4	4	2	2	1	2	3	3	5	4	2	3	2	4	2	2	4	1	4	3	41.83	4	2	4	4	4	4	2	4	3	5	2	5	2	4	4	3	45.424	3	3	3	1	28.129	4	4	4	4	4	27.737	1	1	1	1	19.117	1	1	1	1	1	13.265	1	4	3	7	6	4	36.251	2	2	1	2	2	2	1	1	1	2	35.265	3	2	1	3	6	2	4	4	4	1	2	4	5	6	6	3	6	6	4	1	1	35.505	1	36	NA	1	NA	NA	NA	NA	NA	" "	"Usa"	"English"	7	37.01	1	1	1	2	19.698	1	29.004	1	27.736	498	2	2	2	2	2	3	3	2	2	NA	2.2	3.25	4.14285714285714	2.85714285714286	2.66666666666667	3.5	30	9	6.83333333333333	-2	1	3	4	5.28571428571429	3.57142857142857	3.14285714285714	2	2	2	2	2	3	3	2	2	NA	2.2	3.25	4.14285714285714	2.85714285714286	2.66666666666667	3.5	30	9	6.83333333333333	-2	1	3	4	5.28571428571429	3.57142857142857	3.14285714285714
"12/23/15"	"12/23/15"	2.859	2	2	2	2	2	2	2	2	2	2	33.977	3	3	2	3	3	3	3	3	3	3	13.82	4	4	5	5	3	12.909	3	3	3	1	1	4	1	1	3	1	4	4	2	4	1	1	1	1	1	1	43.887	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	19.4	3	3	3	2	11.936	3	3	3	3	3	18.298	3	3	3	3	12.643	3	3	3	3	3	10.5	4	5	5	6	6	6	15.081	1	1	1	2	1	2	2	2	2	2	16.548	5	5	4	3	3	4	4	2	2	4	3	3	3	3	3	3	4	4	4	4	4	11.747	1	52	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	7	21.986	1	1	1	1	12.427	1	29.256	1	5.145	499	3	3	3	3	3	2	2	2	2	2.5	4.2	4.35	4.28571428571429	4.57142857142857	4.16666666666667	3	26	27	5.33333333333333	4	4	0	5.04761904761905	4.85714285714286	5.14285714285714	5.14285714285714	3	3	3	3	3	2	2	2	2	2.5	4.2	4.35	4.28571428571429	4.57142857142857	4.16666666666667	3	26	27	5.33333333333333	4	4	0	5.04761904761905	4.85714285714286	5.14285714285714	5.14285714285714
"12/19/15"	"12/19/15"	11.127	2	2	2	2	2	3	3	3	2	2	51.538	3	3	3	2	2	2	3	2	2	2	44.778	3	3	3	3	3	26.138	3	4	3	3	1	4	3	3	4	3	3	3	2	4	2	3	3	2	2	3	34.536	3	3	4	3	3	2	2	3	2	4	2	3	2	2	3	2	38.518	1	1	1	1	18.98	1	1	2	1	1	20.983	1	1	1	1	17.13	1	1	1	1	1	21.424	5	6	4	5	7	4	36.176	1	2	1	2	1	2	1	1	1	2	34.257	5	5	3	5	4	3	3	2	5	2	5	5	5	5	4	2	4	5	4	3	4	30.232	2	52	NA	1	NA	NA	NA	NA	NA	" "	"U.S. Army Base in Japan"	"English"	6	32.599	1	1	1	1	21.884	1	29.393	1	63.056	500	3	3	2	3	3	3	3	3	3	2.7	3	3.4	3.85714285714286	3.14285714285714	3.16666666666667	2.6875	10	9	5.5	0	3	3	5.19047619047619	6	5.14285714285714	4.42857142857143	3	3	2	3	3	3	3	3	3	2.7	3	3.4	3.85714285714286	3.14285714285714	3.16666666666667	2.6875	10	9	5.5	0	3	3	5.19047619047619	6	5.14285714285714	4.42857142857143
"12/24/15"	"12/24/15"	4.447	2	1	1	1	2	3	3	2	1	3	69.377	2	2	1	3	4	3	4	2	3	2	91.116	2	3	3	6	2	34.659	4	1	5	1	1	4	1	1	2	3	3	3	3	4	1	3	1	3	2	1	47.07	5	3	4	4	3	4	2	3	5	3	2	1	4	3	1	1	41.529	3	1	1	3	35.433	1	1	2	1	1	24.25	1	1	2	3	35.455	3	1	3	1	1	19.911	5	7	7	5	6	7	36.944	1	1	1	2	2	1	1	1	1	2	36.245	6	6	3	6	3	3	1	2	5	1	6	6	6	4	3	2	4	4	6	3	3	40.795	2	29	NA	NA	1	NA	NA	NA	NA	" "	"US"	"English"	5	32.41	1	1	1	1	23.351	1	29.752	1	15.237	501	3	3	2	4	2	1	2	2	3	2.2	3.2	4.05	3.85714285714286	4.42857142857143	3.83333333333333	3	14	16	4.16666666666667	-1	3	4	5.76190476190476	7.14285714285714	5.42857142857143	4.71428571428571	3	3	2	4	2	1	2	2	3	2.2	3.2	4.05	3.85714285714286	4.42857142857143	3.83333333333333	3	14	16	4.16666666666667	-1	3	4	5.76190476190476	7.14285714285714	5.42857142857143	4.71428571428571
"12/21/15"	"12/21/15"	10.16	2	3	4	4	2	2	3	4	2	2	49.672	4	3	2	3	2	2	2	4	2	2	47.213	4	4	6	6	2	28.618	3	5	3	2	1	3	1	1	3	2	3	4	4	3	2	2	4	2	2	4	36.046	3	4	2	2	2	1	1	1	2	1	3	1	3	3	1	3	74.938	1	3	1	1	23.057	4	2	4	2	1	22.827	1	1	1	1	11.409	2	1	3	2	1	36.416	6	7	7	6	3	6	31.101	1	2	1	2	1	2	2	1	1	2	44.611	5	4	5	5	3	5	5	2	4	2	4	5	5	4	5	2	4	2	5	5	5	29.766	1	18	NA	NA	NA	1	NA	NA	NA	" "	"United States"	"English"	6	31.665	1	1	1	1	23.972	1	29.95	1	8.156	502	3	3	3	3	3	3	3	3	3	3.15	4.4	3.4	3.71428571428571	2.85714285714286	3.66666666666667	2.0625	19	13	3.83333333333333	1	3	2	5.52380952380952	5.85714285714286	5.14285714285714	5.57142857142857	3	3	3	3	3	3	3	3	3	3.15	4.4	3.4	3.71428571428571	2.85714285714286	3.66666666666667	2.0625	19	13	3.83333333333333	1	3	2	5.52380952380952	5.85714285714286	5.14285714285714	5.57142857142857
"12/19/15"	"12/19/15"	46.875	1	4	4	4	3	3	4	3	1	2	132.539	3	3	2	3	1	2	3	3	2	2	66.235	6	4	4	7	4	27.154	4	1	1	1	1	3	1	1	5	1	5	5	1	5	1	1	4	1	1	1	52.767	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.631	4	3	3	2	48.671	1	1	5	3	3	58.479	3	3	3	3	34.727	1	2	6	3	2	42.155	6	6	8	3	7	6	45.579	1	1	1	1	1	2	2	2	2	2	76.435	6	5	6	6	1	6	1	2	1	1	6	6	6	1	1	1	1	1	6	6	2	77.12	2	37	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	6	50.609	1	1	1	1	50.326	1	30.836	1	16.037	503	4	2	2	4	3	4	3	3	3	3.2	5	4.5	4.85714285714286	4.57142857142857	4	1.0625	25	26	4	5	5	0	6.76190476190476	7.28571428571429	6.28571428571429	6.71428571428571	4	2	2	4	3	4	3	3	3	3.2	5	4.5	4.85714285714286	4.57142857142857	4	1.0625	25	26	4	5	5	0	6.76190476190476	7.28571428571429	6.28571428571429	6.71428571428571
"12/24/15"	"12/24/15"	2.27	3	2	2	1	2	3	3	2	3	3	47.212	2	3	2	1	3	2	1	2	2	2	41.513	4	5	4	3	4	20.23	3	4	4	4	4	2	1	3	3	2	3	3	4	4	3	2	3	2	2	4	29.288	3	3	3	3	4	2	1	2	3	1	3	4	2	5	4	1	44.747	4	4	2	3	28.67	3	1	3	1	1	21.22	3	3	1	2	16.929	2	1	3	2	2	19.528	5	5	4	5	4	4	27.663	1	1	1	1	1	2	1	1	1	2	25.627	5	4	4	3	4	5	5	5	5	5	4	4	4	3	4	4	4	4	5	4	3	27.916	2	23	NA	NA	NA	1	NA	NA	NA	" "	"China"	"English"	7	21.175	1	1	1	1	15.853	1	31.008	1	5.137	504	2	3	2	2	2	2	3	3	3	2.15	4	3.1	3.14285714285714	2.71428571428571	3.5	2.75	22	19	5.16666666666667	2	5	3	4.76190476190476	4.71428571428571	4.85714285714286	4.71428571428571	2	3	2	2	2	2	3	3	3	2.15	4	3.1	3.14285714285714	2.71428571428571	3.5	2.75	22	19	5.16666666666667	2	5	3	4.76190476190476	4.71428571428571	4.85714285714286	4.71428571428571
"12/19/15"	"12/19/15"	8.089	2	3	2	2	3	2	4	3	2	2	71.072	2	4	2	2	1	1	3	3	2	1	48.441	7	6	6	5	6	46.053	4	1	3	2	1	5	4	3	5	3	4	3	3	5	2	4	1	1	2	2	54.064	3	3	2	2	2	3	1	1	4	2	1	3	1	4	2	1	42.808	3	3	3	4	26	1	3	5	3	2	19.536	1	1	1	1	16.937	1	1	4	1	1	19.235	5	4	5	6	9	6	32.326	1	1	1	1	1	2	1	1	1	2	26.236	5	6	5	6	4	5	2	3	2	3	6	6	5	2	1	2	1	4	6	5	5	23.302	2	20	NA	1	NA	NA	NA	NA	NA	" "	"Usa"	"English"	6	32.977	1	1	1	2	18.366	1	31.305	1	7.46	505	3	2	3	3	3	4	4	3	4	2.95	6	3.9	4.57142857142857	3.85714285714286	3.16666666666667	2.1875	27	12	5.83333333333333	2	5	3	6.38095238095238	6.42857142857143	6.42857142857143	6.28571428571429	3	2	3	3	3	4	4	3	4	2.95	6	3.9	4.57142857142857	3.85714285714286	3.16666666666667	2.1875	27	12	5.83333333333333	2	5	3	6.38095238095238	6.42857142857143	6.42857142857143	6.28571428571429
"12/21/15"	"12/21/15"	10.448	2	2	1	1	4	3	1	2	3	4	67.237	1	2	1	2	3	4	1	1	3	3	50.036	5	4	6	5	3	38.232	2	4	2	3	1	1	2	4	3	2	2	2	4	3	3	3	4	3	3	2	67.224	2	1	4	2	1	3	2	2	3	3	1	2	1	2	1	2	40.039	4	3	3	4	29.882	1	2	4	2	1	29.851	3	3	3	2	25.77	1	2	3	1	1	29.3	5	7	7	3	5	6	44.877	1	1	1	2	1	1	1	1	2	2	33.946	3	4	4	3	4	4	6	3	5	5	5	4	3	5	6	5	5	4	5	3	2	47.019	2	23	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"English"	3	27.257	1	1	1	1	28.524	1	31.378	1	10.198	506	3	1	2	2	1	2	1	2	2	1.55	4.6	2.75	3.14285714285714	2.71428571428571	2.33333333333333	2	24	19	3.83333333333333	1	4	3	4.28571428571429	4	4.71428571428571	4.14285714285714	3	1	2	2	1	2	1	2	2	1.55	4.6	2.75	3.14285714285714	2.71428571428571	2.33333333333333	2	24	19	3.83333333333333	1	4	3	4.28571428571429	4	4.71428571428571	4.14285714285714
"12/19/15"	"12/19/15"	5.593	2	3	4	4	2	2	3	3	2	1	48.077	3	3	4	4	1	2	2	2	1	1	33.32	5	5	5	6	5	27.923	4	3	1	2	1	3	5	4	4	2	3	2	2	4	1	2	2	1	2	2	28.528	4	3	4	2	2	2	1	2	2	2	3	2	1	2	1	2	35.846	3	4	3	3	21.867	3	3	3	2	1	21.875	1	1	1	1	13.321	1	1	1	1	1	12.574	7	6	7	7	5	3	30.292	1	1	1	1	1	2	2	1	2	1	31.901	4	4	4	5	4	4	3	4	3	3	3	4	4	5	3	3	3	3	4	4	4	32.281	1	44	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	8	22.624	1	1	1	1	11.026	1	31.667	1	5.131	507	3	3	3	3	4	4	3	4	4	3.3	5.2	3.5	4.28571428571429	3.71428571428571	2.33333333333333	2.1875	25	9	4.83333333333333	3	5	2	5.14285714285714	5.42857142857143	4.71428571428571	5.28571428571429	3	3	3	3	4	4	3	4	4	3.3	5.2	3.5	4.28571428571429	3.71428571428571	2.33333333333333	2.1875	25	9	4.83333333333333	3	5	2	5.14285714285714	5.42857142857143	4.71428571428571	5.28571428571429
"12/19/15"	"12/19/15"	12.551	2	2	2	2	2	2	3	3	2	2	67.131	2	3	3	3	3	2	1	2	2	2	51.24	6	5	6	7	6	51.046	4	2	1	1	1	4	5	5	4	4	3	1	2	5	2	4	2	1	2	3	44.282	3	2	3	1	2	2	2	1	2	2	1	2	1	2	2	2	54.216	2	2	2	2	33.679	1	1	2	1	1	47.169	2	2	2	2	24.576	2	1	2	1	1	20.377	7	7	7	3	3	6	33.862	2	1	1	2	2	2	2	2	1	2	40.265	4	5	5	4	5	4	4	3	3	3	5	4	5	3	4	3	2	4	4	5	4	40.546	2	67	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	5	38.972	1	1	1	1	27.446	1	32.062	1	36.992	508	3	3	3	3	3	2	3	3	3	2.6	6	3.3	4.57142857142857	3.14285714285714	2	1.875	14	15	3.16666666666667	1	2	1	5.47619047619048	5.28571428571429	6	5.14285714285714	3	3	3	3	3	2	3	3	3	2.6	6	3.3	4.57142857142857	3.14285714285714	2	1.875	14	15	3.16666666666667	1	2	1	5.47619047619048	5.28571428571429	6	5.14285714285714
"12/20/15"	"12/20/15"	144.378	2	2	1	2	2	3	2	2	2	2	75.939	2	2	1	2	2	4	2	2	3	3	59.857	1	2	1	1	1	25.065	4	4	1	4	1	1	5	4	4	5	2	2	2	4	4	2	5	1	5	4	57.925	2	2	3	2	2	2	2	2	2	2	2	2	1	2	2	2	40.108	3	3	2	2	25.869	1	1	3	1	1	30.634	2	3	3	1	54.825	1	1	2	2	1	34.531	5	7	7	3	6	6	37.397	1	2	1	2	1	1	1	1	2	2	31.521	4	5	1	5	6	1	4	3	6	2	4	5	5	5	6	3	6	4	5	1	2	29.563	2	32	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"English"	6	49.563	1	1	1	1	40.344	1	32.154	1	8.418	509	3	3	2	3	3	3	1	2	2	2.1	1.2	2.5	3.57142857142857	2	1.83333333333333	2	17	16	4	0	3	3	4.52380952380952	5.71428571428571	4.57142857142857	3.28571428571429	3	3	2	3	3	3	1	2	2	2.1	1.2	2.5	3.57142857142857	2	1.83333333333333	2	17	16	4	0	3	3	4.52380952380952	5.71428571428571	4.57142857142857	3.28571428571429
"12/20/15"	"12/20/15"	33.015	2	1	1	1	2	2	2	2	2	2	93.615	2	2	1	1	3	3	2	2	3	3	66.569	2	1	2	2	5	57.653	3	2	2	3	1	3	4	4	3	2	3	2	3	3	2	3	3	1	4	2	71.427	4	2	4	3	3	4	1	2	3	2	3	2	3	4	2	2	94.908	3	3	3	3	83.376	2	2	4	3	3	39.886	3	4	4	3	70.141	3	3	3	2	2	54.816	5	5	6	6	8	5	72.157	1	1	1	2	1	1	1	1	1	1	38.731	4	3	3	5	3	4	4	2	6	3	3	5	4	5	4	2	4	5	5	2	2	50.872	2	34	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	6	41.152	1	1	1	1	34.688	1	32.21	1	13.047	510	3	3	3	3	3	2	2	2	2	2	2.4	3.15	3.42857142857143	3.42857142857143	2.5	2.75	26	27	5.5	-1	4	5	4.66666666666667	5.57142857142857	4.28571428571429	4.14285714285714	3	3	3	3	3	2	2	2	2	2	2.4	3.15	3.42857142857143	3.42857142857143	2.5	2.75	26	27	5.5	-1	4	5	4.66666666666667	5.57142857142857	4.28571428571429	4.14285714285714
"12/23/15"	"12/23/15"	27.086	1	4	4	4	1	2	3	3	1	1	66.296	2	3	4	4	2	1	3	3	1	1	50.358	5	5	5	5	3	42.02	3	4	3	4	2	3	2	2	4	3	3	3	4	4	3	3	3	3	3	2	39.312	2	3	3	3	3	2	3	1	1	1	2	1	2	3	3	2	44.289	2	2	1	2	36.792	3	1	3	1	1	25.237	2	1	1	1	29.867	1	1	2	1	1	17.656	7	8	8	2	6	7	42.905	1	2	1	2	2	2	2	1	2	2	48.795	4	5	4	4	5	4	4	2	4	4	5	4	5	3	3	3	3	4	3	5	3	38.835	2	26	NA	NA	NA	NA	NA	NA	1	"INDIAN"	"USA"	"ENGLISH"	8	40.484	1	1	1	1	35.243	1	32.818	1	14.287	511	4	4	3	4	4	3	4	4	4	3.55	4.6	3.15	3.28571428571429	3	3.16666666666667	2.1875	16	11	3	1	2	1	5.28571428571429	5	6	4.85714285714286	4	4	3	4	4	3	4	4	4	3.55	4.6	3.15	3.28571428571429	3	3.16666666666667	2.1875	16	11	3	1	2	1	5.28571428571429	5	6	4.85714285714286
"12/21/15"	"12/21/15"	6.135	2	2	2	2	2	2	2	2	2	2	73.542	2	2	2	2	3	2	2	2	2	2	67.114	3	3	3	3	2	27.516	3	3	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	48.035	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	29.647	4	4	2	2	35.872	2	3	3	3	2	44.094	4	4	2	3	27.041	3	3	3	1	2	72.663	5	4	4	5	4	4	51.429	1	1	1	2	2	2	1	2	1	2	61.234	4	4	2	3	4	4	4	4	5	3	3	4	3	4	4	3	3	4	3	2	3	56.019	1	41	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"American"	4	24.735	1	1	1	1	25.636	1	33.642	1	10.152	512	3	3	3	3	3	2	3	3	3	2.4	2.8	3.4	3.42857142857143	3.85714285714286	2.83333333333333	2	25	25	5.33333333333333	1	3	2	4.52380952380952	4.71428571428571	4.57142857142857	4.28571428571429	3	3	3	3	3	2	3	3	3	2.4	2.8	3.4	3.42857142857143	3.85714285714286	2.83333333333333	2	25	25	5.33333333333333	1	3	2	4.52380952380952	4.71428571428571	4.57142857142857	4.28571428571429
"12/20/15"	"12/20/15"	12.941	1	3	2	2	2	2	3	4	1	2	86.819	2	3	3	3	2	2	2	2	2	2	62.811	1	2	1	1	1	29.768	4	3	3	2	1	2	2	3	4	3	3	3	3	4	3	3	3	2	2	1	52.359	4	3	4	4	4	3	3	4	4	4	2	4	2	5	3	4	47.909	3	2	1	1	41.596	2	1	2	1	1	30.63	2	1	1	1	27.865	1	1	2	1	1	17.085	8	8	9	2	6	9	45.017	1	1	1	2	2	2	1	1	1	2	54.236	5	6	1	5	5	4	5	2	4	2	6	5	6	4	6	2	2	3	5	1	3	48.768	1	26	1	NA	NA	NA	NA	NA	NA	" "	"United States"	"spanish"	3	33.443	1	1	1	1	29.047	1	33.717	1	5.623	513	4	3	3	4	3	3	3	3	3	2.9	1.2	3.5	4.14285714285714	3.28571428571429	3	3.5625	14	11	2.33333333333333	0	3	3	5.33333333333333	6	5.71428571428571	4.28571428571429	4	3	3	4	3	3	3	3	3	2.9	1.2	3.5	4.14285714285714	3.28571428571429	3	3.5625	14	11	2.33333333333333	0	3	3	5.33333333333333	6	5.71428571428571	4.28571428571429
"12/20/15"	"12/20/15"	11.191	1	3	3	2	2	2	4	3	1	1	44.086	3	3	3	2	1	1	3	3	1	1	69.105	6	5	6	7	7	21.218	5	3	4	3	1	4	2	2	4	1	5	5	3	4	1	1	5	1	1	3	32.937	4	1	5	2	2	2	1	3	1	1	1	3	1	4	1	1	32.492	3	3	3	4	17.825	3	2	3	2	2	49.25	3	3	3	4	18.596	3	2	3	2	2	22.978	8	6	6	8	4	6	24.978	1	1	1	1	1	1	1	1	2	2	26.415	6	5	6	5	4	6	5	4	2	2	6	6	6	6	1	1	2	1	4	5	5	25.417	2	27	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	8	22.108	1	1	1	1	23.412	1	34.199	1	5.848	514	4	3	3	4	4	4	4	4	4	3.3	6.2	4.1	4.42857142857143	3.42857142857143	4.5	2.0625	25	25	4.33333333333333	2	5	3	6.19047619047619	6.14285714285714	5.42857142857143	7	4	3	3	4	4	4	4	4	4	3.3	6.2	4.1	4.42857142857143	3.42857142857143	4.5	2.0625	25	25	4.33333333333333	2	5	3	6.19047619047619	6.14285714285714	5.42857142857143	7
"12/21/15"	"12/21/15"	10.669	3	1	1	1	4	3	3	2	4	3	45.045	1	2	1	1	4	4	1	1	4	4	28.254	1	2	1	3	1	23.167	1	4	1	3	2	1	5	5	2	5	1	1	5	3	5	5	3	3	4	5	51.761	4	5	4	4	4	4	5	3	5	3	3	4	3	4	4	5	43.975	3	3	3	3	32.541	2	3	3	2	2	19.924	3	3	3	3	20.2	3	3	3	3	2	17.843	6	3	5	7	8	4	30.133	2	2	2	2	2	2	1	1	1	1	45.008	1	2	1	3	5	1	6	6	6	5	2	1	1	6	6	6	6	6	3	1	1	39.192	2	22	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	8	28.295	1	1	1	1	48.709	1	34.465	1	18.117	515	2	1	2	1	2	1	1	1	1	1.35	1.6	1.7	2.57142857142857	1.42857142857143	1	4	24	26	6.16666666666667	-4	0	4	2.80952380952381	3	3.14285714285714	2.28571428571429	2	1	2	1	2	1	1	1	1	1.35	1.6	1.7	2.57142857142857	1.42857142857143	1	4	24	26	6.16666666666667	-4	0	4	2.80952380952381	3	3.14285714285714	2.28571428571429
"12/21/15"	"12/21/15"	19.949	1	2	4	3	3	1	3	3	1	1	91.471	2	2	3	3	2	1	2	2	1	1	63.429	6	6	6	6	2	40.432	4	3	3	2	1	4	1	2	4	1	4	3	2	5	1	1	3	1	1	3	53.427	2	4	5	2	2	2	1	1	5	1	1	4	1	4	1	1	74.94	3	3	2	2	70.818	1	1	3	1	1	42.728	3	3	3	3	25.069	1	1	3	1	1	96.201	5	8	8	2	2	8	81.484	1	1	1	2	2	2	2	2	2	2	41.881	6	5	4	2	1	5	3	2	4	2	6	5	6	5	2	1	1	5	6	6	5	42.392	2	44	NA	NA	NA	1	NA	NA	NA	" "	"india"	"english"	8	46.581	1	1	1	1	21.629	1	34.866	1	21.286	516	4	2	4	4	4	3	4	4	4	3.1	5.2	4.15	4.57142857142857	3.85714285714286	4	2.3125	17	19	2.5	3	3	0	5.80952380952381	6.28571428571429	5.71428571428571	5.42857142857143	4	2	4	4	4	3	4	4	4	3.1	5.2	4.15	4.57142857142857	3.85714285714286	4	2.3125	17	19	2.5	3	3	0	5.80952380952381	6.28571428571429	5.71428571428571	5.42857142857143
"12/20/15"	"12/20/15"	10.982	1	3	3	4	1	2	4	2	2	2	58.33	3	3	2	3	1	2	2	3	1	1	46.05	6	5	7	6	6	19.405	5	3	3	2	1	3	2	3	5	1	4	4	2	5	1	2	2	1	1	2	33.332	2	1	3	3	1	2	1	2	3	1	1	1	1	2	2	1	34.64	4	4	4	3	23.353	5	3	4	2	1	18.671	4	4	4	3	22.204	5	4	4	2	1	18.803	6	4	4	7	6	5	47.433	1	1	1	2	1	2	2	1	2	2	29.09	4	5	6	3	4	5	2	4	3	4	6	5	5	4	1	2	2	2	6	5	4	28.228	1	31	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	7	26.209	1	1	1	1	24.612	1	35.086	1	12.986	517	4	4	3	3	3	4	3	4	4	3.2	6	4.2	4.85714285714286	4	3.66666666666667	1.6875	30	31	5.66666666666667	3	4	1	5.90476190476191	5.71428571428571	5.71428571428571	6.28571428571429	4	4	3	3	3	4	3	4	4	3.2	6	4.2	4.85714285714286	4	3.66666666666667	1.6875	30	31	5.66666666666667	3	4	1	5.90476190476191	5.71428571428571	5.71428571428571	6.28571428571429
