"V8"	"V9"	"T2_3"	"UCLA_1_1"	"UCLA_1_2"	"UCLA_1_3"	"UCLA_1_4"	"UCLA_1_5"	"UCLA_1_6"	"UCLA_1_7"	"UCLA_1_8"	"UCLA_1_9"	"UCLA_1_10"	"T3_3"	"UCLA_2_1"	"UCLA_2_2"	"UCLA_2_3"	"UCLA_2_4"	"UCLA_2_5"	"UCLA_2_6"	"UCLA_2_7"	"UCLA_2_8"	"UCLA_2_9"	"UCLA_2_10"	"T4_3"	"SLWS_1"	"SLWS_2"	"SLWS_3"	"SLWS_4"	"SLWS_5"	"T5_3"	"SE_1_1"	"SE_1_2"	"SE_1_3"	"SE_1_4"	"SE_1_5"	"SE_1_6"	"SE_1_7"	"SE_1_8"	"SE_1_9"	"SE_1_10"	"SE_2_1"	"SE_2_2"	"SE_2_3"	"SE_2_4"	"SE_2_5"	"SE_2_6"	"SE_2_7"	"SE_2_8"	"SE_2_9"	"SE_2_10"	"T6_3"	"Mood_1"	"Mood_2"	"Mood_3"	"Mood_4"	"Mood_5"	"Mood_6"	"Mood_7"	"Mood_8"	"Mood_9"	"Mood_10"	"Mood_11"	"Mood_12"	"Mood_13"	"Mood_14"	"Mood_15"	"Mood_16"	"T7_3"	"Disc_1"	"Disc_2"	"Disc_3"	"Disc_4"	"T8_3"	"Disc_5"	"Disc_6"	"Disc_7"	"Disc_8"	"Disc_9"	"T9_3"	"DiscR_1"	"DiscR_2"	"DiscR_3"	"DiscR_4"	"T10_3"	"DiscR_5"	"DiscR_6"	"DiscR_7"	"DiscR_8"	"DiscR_9"	"T11_3"	"EIS_1"	"EIS_2"	"EIS_3"	"EIS_4"	"EIS_5"	"EIS_6"	"T12_3"	"Well_B_1"	"Well_B_2"	"Well_B_3"	"Well_B_4"	"Well_B_5"	"Well_B_6"	"Well_B_7"	"Well_B_8"	"Well_B_9"	"Well_B_10"	"T13_3"	"Rau_1"	"Rem_2"	"Rsa_6"	"Rau_7"	"Rem_8"	"Rsa_12"	"Rau_13"	"Rem_14"	"Rsa_18"	"Rau_19"	"Rem_20"	"Rsa_24"	"Rau_25"	"Rem_26"	"Rsa_30"	"Rau_31"	"Rem_32"	"Rsa_36"	"Rau_37"	"Rem_38"	"Rsa_42"	"T14_3"	"Sex"	"Age"	"Ethn_1"	"Ethn_2"	"Ethn_3"	"Ethn_4"	"Ethn_5"	"Ethn_6"	"Ethn_7"	"Ethn_7_TEXT"	"Cntry_Orig"	"Prim_Lang"	"Pol_Ori"	"T15_3"	"Interr"	"Distr"	"Privacy"	"Scrn_Size"	"T16_3"	"Debr"	"T17_3"	"end"	"T18_3"	"Subject"	"UCLA_1_1.rev"	"UCLA_1_5.rev"	"UCLA_1_6.rev"	"UCLA_1_9.rev"	"UCLA_1_10.rev"	"UCLA_2_5.rev"	"UCLA_2_6.rev"	"UCLA_2_9.rev"	"UCLA_2_10.rev"	"UCLA_total"	"SWLS_total"	"SE_total"	"SE_perf"	"SE_social"	"SE_appear"	"Mood_total"	"PD_general"	"PD_race"	"EI_total"	"WellB_total"	"WellB_PA"	"WellB_NA"	"WellR_total"	"WellR_auto"	"WellR_envir"	"WellR_accept"
"12/20/15"	"12/20/15"	33.015	2	1	1	1	2	2	2	2	2	2	93.615	2	2	1	1	3	3	2	2	3	3	66.569	2	1	2	2	5	57.653	3	2	2	3	1	3	4	4	3	2	3	2	3	3	2	3	3	1	4	2	71.427	4	2	4	3	3	4	1	2	3	2	3	2	3	4	2	2	94.908	3	3	3	3	83.376	2	2	4	3	3	39.886	3	4	4	3	70.141	3	3	3	2	2	54.816	5	5	6	6	8	5	72.157	1	1	1	2	1	1	1	1	1	1	38.731	4	3	3	5	3	4	4	2	6	3	3	5	4	5	4	2	4	5	5	2	2	50.872	2	34	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	6	41.152	1	1	1	1	34.688	1	32.21	1	13.047	510	3	3	3	3	3	2	2	2	2	2	2.4	3.15	3.42857142857143	3.42857142857143	2.5	2.75	26	27	5.5	-1	4	5	4.66666666666667	5.57142857142857	4.28571428571429	4.14285714285714
"12/21/15"	"12/21/15"	6.135	2	2	2	2	2	2	2	2	2	2	73.542	2	2	2	2	3	2	2	2	2	2	67.114	3	3	3	3	2	27.516	3	3	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	48.035	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	29.647	4	4	2	2	35.872	2	3	3	3	2	44.094	4	4	2	3	27.041	3	3	3	1	2	72.663	5	4	4	5	4	4	51.429	1	1	1	2	2	2	1	2	1	2	61.234	4	4	2	3	4	4	4	4	5	3	3	4	3	4	4	3	3	4	3	2	3	56.019	1	41	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"American"	4	24.735	1	1	1	1	25.636	1	33.642	1	10.152	512	3	3	3	3	3	2	3	3	3	2.4	2.8	3.4	3.42857142857143	3.85714285714286	2.83333333333333	2	25	25	5.33333333333333	1	3	2	4.52380952380952	4.71428571428571	4.57142857142857	4.28571428571429
"12/20/15"	"12/20/15"	11.191	1	3	3	2	2	2	4	3	1	1	44.086	3	3	3	2	1	1	3	3	1	1	69.105	6	5	6	7	7	21.218	5	3	4	3	1	4	2	2	4	1	5	5	3	4	1	1	5	1	1	3	32.937	4	1	5	2	2	2	1	3	1	1	1	3	1	4	1	1	32.492	3	3	3	4	17.825	3	2	3	2	2	49.25	3	3	3	4	18.596	3	2	3	2	2	22.978	8	6	6	8	4	6	24.978	1	1	1	1	1	1	1	1	2	2	26.415	6	5	6	5	4	6	5	4	2	2	6	6	6	6	1	1	2	1	4	5	5	25.417	2	27	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	8	22.108	1	1	1	1	23.412	1	34.199	1	5.848	514	4	3	3	4	4	4	4	4	4	3.3	6.2	4.1	4.42857142857143	3.42857142857143	4.5	2.0625	25	25	4.33333333333333	2	5	3	6.19047619047619	6.14285714285714	5.42857142857143	7
"12/21/15"	"12/21/15"	10.669	3	1	1	1	4	3	3	2	4	3	45.045	1	2	1	1	4	4	1	1	4	4	28.254	1	2	1	3	1	23.167	1	4	1	3	2	1	5	5	2	5	1	1	5	3	5	5	3	3	4	5	51.761	4	5	4	4	4	4	5	3	5	3	3	4	3	4	4	5	43.975	3	3	3	3	32.541	2	3	3	2	2	19.924	3	3	3	3	20.2	3	3	3	3	2	17.843	6	3	5	7	8	4	30.133	2	2	2	2	2	2	1	1	1	1	45.008	1	2	1	3	5	1	6	6	6	5	2	1	1	6	6	6	6	6	3	1	1	39.192	2	22	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	8	28.295	1	1	1	1	48.709	1	34.465	1	18.117	515	2	1	2	1	2	1	1	1	1	1.35	1.6	1.7	2.57142857142857	1.42857142857143	1	4	24	26	6.16666666666667	-4	0	4	2.80952380952381	3	3.14285714285714	2.28571428571429
"12/20/15"	"12/20/15"	10.982	1	3	3	4	1	2	4	2	2	2	58.33	3	3	2	3	1	2	2	3	1	1	46.05	6	5	7	6	6	19.405	5	3	3	2	1	3	2	3	5	1	4	4	2	5	1	2	2	1	1	2	33.332	2	1	3	3	1	2	1	2	3	1	1	1	1	2	2	1	34.64	4	4	4	3	23.353	5	3	4	2	1	18.671	4	4	4	3	22.204	5	4	4	2	1	18.803	6	4	4	7	6	5	47.433	1	1	1	2	1	2	2	1	2	2	29.09	4	5	6	3	4	5	2	4	3	4	6	5	5	4	1	2	2	2	6	5	4	28.228	1	31	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	7	26.209	1	1	1	1	24.612	1	35.086	1	12.986	517	4	4	3	3	3	4	3	4	4	3.2	6	4.2	4.85714285714286	4	3.66666666666667	1.6875	30	31	5.66666666666667	3	4	1	5.90476190476191	5.71428571428571	5.71428571428571	6.28571428571429
"12/19/15"	"12/19/15"	9.246	2	2	2	3	3	3	3	2	2	2	76.52	3	2	1	2	3	3	1	4	3	3	61.554	1	2	2	2	1	36.626	3	2	1	3	1	3	4	4	3	3	3	2	3	4	2	2	3	2	4	4	127.035	2	3	3	3	2	3	2	2	3	3	2	3	2	3	2	3	60.605	1	1	1	1	22.958	1	1	1	1	1	32.342	1	1	1	1	19.482	1	1	1	1	1	15.353	1	5	5	5	4	4	42.079	1	2	1	2	1	2	2	1	2	2	70.738	5	2	1	5	3	4	5	5	6	1	3	6	5	2	4	1	5	3	5	1	3	35.876	1	27	NA	1	1	NA	NA	NA	NA	" "	"Italy"	"English"	9	26.247	1	1	1	1	27.968	1	35.621	1	21.292	518	3	2	2	3	3	2	2	2	2	2.3	1.6	3	3.42857142857143	3	2.5	2.5625	9	9	5.66666666666667	2	3	1	4.80952380952381	6.14285714285714	3.85714285714286	4.42857142857143
"12/20/15"	"12/20/15"	7.763	3	1	2	1	3	4	2	2	2	3	35.29	2	2	1	2	3	3	4	2	3	3	35.321	2	2	2	2	1	18.031	5	1	3	2	1	2	2	1	5	3	2	3	1	4	1	1	1	1	2	1	32.627	1	3	3	4	2	2	1	1	2	2	1	1	1	2	2	1	33.128	3	3	2	2	20.111	2	1	1	2	1	18.362	2	2	1	1	28.176	2	1	2	1	1	19.937	2	2	2	7	7	2	26.902	2	2	2	2	2	2	1	2	2	2	32.415	4	4	1	6	4	6	1	4	4	3	5	6	6	4	6	3	4	2	6	1	2	31.847	1	48	NA	NA	1	NA	NA	NA	NA	" "	"UNITED STATES"	"ENGLISH"	4	34.207	1	1	1	1	17.574	1	37.606	1	6.612	520	2	2	1	3	2	2	2	2	2	1.95	1.8	4.2	4.57142857142857	4.71428571428571	3.16666666666667	1.8125	17	13	7.66666666666667	-1	0	1	5.23809523809524	6.42857142857143	4.57142857142857	4.71428571428571
"12/23/15"	"12/23/15"	14.602	2	2	2	2	3	3	2	2	2	3	63.882	2	2	2	2	4	3	2	2	2	2	68.9	2	1	2	2	2	33.92	2	3	1	2	1	2	4	2	2	2	2	1	2	2	2	3	2	2	3	3	37.555	2	1	4	2	2	1	2	1	1	3	2	1	1	1	1	1	41.521	4	4	3	4	29.936	3	3	5	4	4	30.328	4	4	3	4	24.974	3	3	4	4	3	31.028	3	3	5	7	8	4	64.677	1	1	1	2	2	2	1	1	1	2	46.747	4	2	1	5	5	4	3	4	5	3	4	4	5	2	6	4	5	5	5	1	1	45.041	1	49	NA	NA	1	NA	NA	NA	NA	" "	"US"	"English"	5	35.372	1	1	1	2	27.108	1	40.371	1	31.279	528	3	2	2	3	2	1	2	3	3	2.15	1.8	2.95	3.14285714285714	3.71428571428571	1.83333333333333	1.625	34	32	6.66666666666667	0	3	3	4.47619047619048	5.57142857142857	4.42857142857143	3.42857142857143
"12/23/15"	"12/23/15"	3.161	3	2	3	2	2	3	3	1	2	3	61.219	1	1	1	2	4	3	1	1	3	3	53.103	1	2	2	2	2	24.282	3	4	1	3	1	2	5	4	4	4	2	1	4	5	3	4	4	1	2	4	38.485	4	3	4	3	3	3	3	3	3	3	3	2	2	3	2	2	58.243	5	5	5	5	17.851	3	3	6	3	2	31.249	5	5	5	5	16.338	4	4	5	2	2	28.545	2	7	2	7	7	2	129.107	2	2	2	1	2	2	1	1	1	1	43.832	5	2	2	5	5	5	5	6	6	2	4	2	2	2	6	5	5	6	5	2	1	27.828	2	27	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	7	28.873	1	1	1	1	45.596	1	46.251	1	25.219	534	2	3	2	3	2	1	2	2	2	1.85	1.8	2.65	4.14285714285714	2.14285714285714	1.5	2.875	37	37	6.83333333333333	-3	1	4	4.14285714285714	5	4.28571428571429	3.14285714285714
"12/21/15"	"12/21/15"	2.571	3	2	1	1	4	4	1	1	4	3	40.03	1	1	1	1	2	4	1	1	4	4	39.437	4	5	6	3	3	16.048	2	3	3	2	3	2	4	5	2	4	2	3	3	2	1	4	2	3	3	2	35.766	3	2	4	2	2	1	2	2	3	2	2	2	2	4	2	2	34.656	3	3	3	1	22.281	4	5	5	5	5	14.377	3	3	3	1	10.326	4	5	5	5	5	8.888	1	1	1	9	9	1	19.023	1	2	1	2	1	2	1	2	2	2	27.297	6	5	5	6	2	2	3	6	2	1	5	3	6	5	4	1	1	5	6	4	5	29.837	2	27	NA	1	1	1	1	NA	NA	" "	"United States"	"Korean"	9	26.284	1	1	1	1	15.82	1	46.675	1	6.264	536	2	1	1	1	2	3	1	1	1	1.25	4.2	2.75	2.71428571428571	3.14285714285714	2.33333333333333	2.3125	34	34	9	2	3	1	5.57142857142857	7	4.85714285714286	4.85714285714286
"12/21/15"	"12/21/15"	8.917	3	2	3	3	2	3	2	1	3	2	62.369	3	2	1	3	2	2	3	2	2	2	63.703	3	3	5	5	2	10.991	4	1	3	1	1	3	2	2	4	1	4	4	2	4	1	1	2	1	1	1	22.085	1	2	1	1	2	1	1	1	2	1	2	1	2	1	1	1	31.722	3	3	2	2	20.034	3	1	2	1	1	16.099	3	3	2	2	23.33	3	1	2	1	1	14.491	4	2	2	8	5	6	41.181	1	1	1	2	1	2	2	2	2	2	20.571	6	5	3	6	2	6	3	4	3	1	5	6	6	2	2	1	1	1	6	5	4	27.062	2	33	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"ENGLISH"	8	15.166	1	1	1	1	18.166	1	50.694	1	10.665	540	2	3	2	2	3	3	3	3	3	2.45	3.6	4.35	4.57142857142857	4.57142857142857	3.83333333333333	1.3125	18	18	6.5	4	4	0	6.28571428571429	7	5.71428571428571	6.14285714285714
"12/24/15"	"12/24/15"	2.848	2	4	4	4	2	2	3	2	2	2	74.264	4	3	3	3	1	1	2	4	1	1	54.551	5	7	6	6	7	38.534	5	1	2	1	1	4	4	3	5	1	4	2	2	4	1	1	1	1	1	1	31.747	2	2	2	1	1	1	1	1	1	1	1	3	1	3	1	1	38.829	3	3	3	2	29.367	1	1	3	1	1	20.769	3	3	3	1	18.058	1	1	2	1	1	16.893	7	9	9	1	1	9	39.951	1	1	1	1	1	1	1	2	2	2	23.659	3	6	6	6	5	6	1	3	2	2	5	6	6	6	1	3	1	1	6	6	6	24.791	2	31	NA	NA	1	NA	NA	NA	NA	" "	" "	"English"	3	33.649	1	1	1	1	39.721	1	50.895	1	6.987	541	3	3	3	3	3	4	4	4	4	3.35	6.2	4.25	4.85714285714286	4.57142857142857	3.16666666666667	1.4375	18	16	1.33333333333333	3	5	2	6.52380952380952	6.42857142857143	6	7.14285714285714
"12/21/15"	"12/21/15"	8.843	2	3	3	3	3	2	1	2	3	3	63.689	2	3	2	2	1	2	1	3	2	1	77.065	5	6	4	6	6	26.143	3	5	2	4	4	1	4	4	1	3	3	2	5	2	4	4	4	4	5	4	52.373	2	3	2	3	2	2	2	2	3	1	1	2	1	2	1	1	61.471	4	3	3	5	21.706	2	3	2	2	2	25.863	3	2	2	5	24.082	3	3	4	1	1	22.125	5	7	7	7	4	3	55.503	1	1	1	1	1	1	2	1	2	2	33.734	4	4	5	4	3	3	5	6	3	3	3	6	4	2	2	3	3	4	4	5	3	47.253	2	23	NA	1	1	NA	NA	NA	NA	" "	"USA"	"English"	5	45.394	1	1	1	2	34.527	1	51.013	1	6.007	542	3	2	3	2	2	4	3	3	4	2.55	5.4	1.9	1.85714285714286	1.85714285714286	2	1.875	26	24	4.83333333333333	3	5	2	5.09523809523809	5	4.85714285714286	5.42857142857143
"12/21/15"	"12/21/15"	21.216	2	3	3	3	1	2	3	3	1	1	98.714	3	3	3	3	1	1	3	3	1	1	60.787	6	6	6	6	6	35.655	4	1	2	1	1	4	4	3	4	1	4	3	2	4	1	2	1	1	1	1	66.418	4	3	2	2	2	1	1	1	3	3	3	1	1	1	3	1	93.792	3	3	3	3	41.631	2	1	3	1	2	35.415	3	3	3	3	33.462	1	1	3	1	1	41.586	6	7	7	4	4	5	46.296	1	1	1	1	1	2	2	2	2	2	40.084	5	5	5	5	2	6	2	2	2	2	6	6	6	1	2	2	1	1	5	5	6	48.407	2	65	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	4	36.215	1	2	1	1	34.862	1	59.162	1	24.214	546	3	4	3	4	4	4	4	4	4	3.35	6	4.15	4.57142857142857	4.57142857142857	3.16666666666667	2	21	19	3.83333333333333	5	5	0	6.52380952380952	6.42857142857143	6.28571428571429	6.85714285714286
"12/21/15"	"12/21/15"	1.863	2	1	2	2	3	2	2	3	2	3	76.017	2	1	2	2	3	3	2	2	3	3	60.224	2	3	3	3	2	49.482	4	4	2	3	1	3	3	2	4	2	3	2	2	4	1	2	4	1	3	2	41.779	3	3	4	3	3	3	4	3	4	4	4	3	4	3	3	3	34.71	6	5	4	4	39.67	4	5	5	6	6	27.481	3	4	3	3	28.859	4	3	4	3	3	19.009	6	7	6	4	5	6	33.844	1	1	1	2	2	2	1	1	1	1	48.107	5	3	3	5	5	5	3	5	5	3	3	5	5	5	5	4	5	4	5	3	3	38.277	1	27	NA	1	1	NA	NA	NA	NA	" "	"South Africa"	"English"	6	34.472	1	1	1	1	26.506	1	68.894	1	4.223	551	3	2	3	3	2	2	2	2	2	2.1	2.6	3.5	4	3.57142857142857	2.83333333333333	3.375	45	30	4	-1	3	4	4.80952380952381	5.71428571428571	4.14285714285714	4.57142857142857
"12/22/15"	"12/22/15"	11.221	2	4	3	3	2	1	2	3	1	1	62.351	3	4	3	4	1	2	3	2	2	2	56.641	5	5	5	5	2	25.847	5	1	3	1	1	4	2	2	4	1	4	4	2	5	1	1	3	1	1	1	34.867	3	1	3	1	2	5	1	1	4	1	1	1	1	4	1	1	39.533	2	3	1	4	31.242	1	2	1	3	1	18.163	1	1	1	1	14.795	1	1	1	1	1	13.865	7	6	6	4	2	5	35.594	1	1	1	2	2	1	2	2	2	1	35.925	5	4	4	5	3	5	2	1	4	3	5	6	5	3	2	1	1	1	6	4	3	27.419	2	30	NA	NA	1	NA	NA	NA	NA	" "	"united states"	"english"	7	27.757	1	1	1	1	30.521	1	73.241	1	13.647	552	3	3	4	4	4	4	3	3	3	3.25	4.4	4.45	4.85714285714286	4.42857142857143	4	1.9375	18	9	3.66666666666667	1	3	2	6.04761904761905	6.42857142857143	5.85714285714286	5.85714285714286
"12/20/15"	"12/20/15"	15.887	1	4	4	4	1	1	2	4	1	1	52.813	4	1	4	4	1	1	3	4	1	1	43.631	6	4	6	6	5	36.859	4	2	4	1	1	4	1	2	4	1	4	4	2	4	1	1	3	1	1	1	48.545	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	31.106	3	3	3	1	30.585	1	1	3	1	1	27.232	3	3	3	1	30.158	1	1	3	1	1	33.486	7	7	7	2	1	7	29.463	1	1	1	1	1	2	2	2	2	2	36.132	5	5	5	5	3	5	1	1	1	1	5	5	5	2	1	1	1	1	1	5	5	29.171	2	31	NA	NA	1	NA	NA	NA	NA	" "	"usa"	"english"	5	26.172	1	1	1	1	27.274	1	73.721	1	19.169	553	4	4	4	4	4	4	4	4	4	3.7	5.4	4.4	4.57142857142857	4.28571428571429	4.33333333333333	1.25	17	17	2.5	5	5	0	6.38095238095238	6.14285714285714	6.28571428571429	6.71428571428571
"12/22/15"	"12/22/15"	10.193	2	1	1	1	2	3	2	2	1	2	92.126	2	2	1	1	2	2	4	2	4	4	67.864	1	2	2	2	1	52.054	5	5	1	3	1	5	5	2	5	3	3	1	3	5	1	3	3	1	4	2	50.981	1	4	3	4	4	4	4	4	5	5	5	4	4	4	4	5	53.161	6	6	1	3	35.88	3	1	6	5	2	34.418	1	1	1	1	31.617	1	1	2	1	1	28.673	8	3	2	6	5	7	53.632	1	1	1	2	2	1	1	1	1	2	55.709	6	6	2	6	5	4	1	5	5	5	6	6	6	6	6	5	5	5	6	2	2	78.148	2	50	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	7	31.951	1	1	1	2	36.835	1	96.778	1	20.04	562	3	3	2	4	3	3	3	1	1	2.1	1.6	3.35	4.28571428571429	3.28571428571429	2.33333333333333	4	33	10	5.16666666666667	-1	3	4	4.95238095238095	6.14285714285714	4.71428571428571	4
"12/20/15"	"12/20/15"	18.885	2	3	3	3	3	3	3	3	3	3	45.798	3	3	3	3	1	1	2	3	3	1	138.671	6	6	6	6	7	40.58	5	1	2	3	1	3	3	4	5	1	5	4	1	3	1	1	1	1	1	1	29.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.501	3	3	3	3	24.704	2	1	2	2	1	31.29	2	2	2	2	22.731	2	2	2	2	2	10.004	6	7	5	5	5	5	46.016	1	1	1	1	1	1	2	2	2	2	38.839	1	2	5	6	2	6	1	3	2	4	5	5	5	2	2	5	5	5	6	5	5	46.36	1	30	NA	NA	1	NA	NA	NA	NA	" "	"US"	"English"	5	31.089	1	1	1	1	37.924	1	113.323	1	385.712	564	3	2	2	2	2	4	4	2	4	2.85	6.2	4.25	4.42857142857143	4.57142857142857	3.66666666666667	1	20	18	4.5	4	5	1	5.42857142857143	5.42857142857143	4.85714285714286	6
"12/19/15"	"12/19/15"	4.185	4	2	2	3	1	4	4	1	2	1	71.554	2	1	1	4	2	2	2	1	1	1	59.376	2	2	2	2	2	17.095	5	3	2	1	1	3	5	3	5	4	4	2	3	5	3	3	4	1	2	2	68.052	4	2	2	2	2	3	2	3	3	2	2	3	2	4	3	2	78.615	2	2	2	2	21.224	1	1	3	2	3	48.857	3	3	3	3	25.885	1	2	3	1	4	97.679	8	8	8	2	8	8	66.741	1	2	1	1	1	2	2	2	2	2	48.435	6	5	2	6	3	5	3	4	5	4	5	6	6	5	5	1	4	4	5	4	6	44.475	2	59	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	9	25.365	1	1	1	1	36.024	1	167.948	1	32.944	568	1	4	1	3	4	3	3	4	4	2.5	2	3.45	4.85714285714286	2.85714285714286	2.5	2.5625	18	23	3	4	4	0	5.42857142857143	6.42857142857143	4.85714285714286	5
"12/20/15"	"12/20/15"	13.807	1	4	4	4	1	1	1	2	1	1	73.238	4	4	4	4	4	1	1	4	1	4	101.72	7	7	7	7	7	29.796	5	5	5	1	1	3	2	5	5	2	5	5	3	5	3	1	5	1	1	1	48.217	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.103	1	1	1	1	23.269	1	1	1	1	1	26.109	1	1	1	1	17.556	1	1	1	1	1	19.073	5	9	9	9	1	5	42.738	1	1	1	1	1	2	2	2	2	2	83.822	6	6	6	1	1	6	1	1	1	1	6	6	6	1	1	1	1	1	6	6	6	43.854	1	43	NA	NA	NA	1	NA	NA	NA	" "	"india"	"urdu"	9	23.591	1	1	1	1	24.29	1	4.938	NA	NA	55	4	4	4	4	4	1	4	4	1	3.3	7	4	5	2.57142857142857	4.5	1	9	9	3.66666666666667	5	5	0	6.80952380952381	6.57142857142857	6.57142857142857	7.28571428571429
"12/19/15"	"12/19/15"	32.944	2	3	4	3	2	2	4	3	2	2	58.588	2	4	4	2	1	1	2	2	1	1	44.296	5	7	5	5	6	18.057	4	1	3	1	1	3	2	2	4	2	3	3	5	4	1	2	4	1	1	2	27.572	2	1	3	2	2	2	1	1	1	1	1	2	1	3	2	1	35.435	2	2	1	1	19.128	1	1	2	1	1	14.934	1	1	2	1	23.659	1	1	2	1	1	13.836	7	5	6	3	3	7	26.928	1	1	1	2	1	2	1	1	1	2	23.759	3	5	5	5	3	4	6	3	4	1	4	5	5	3	2	4	5	5	5	2	4	32.458	2	20	NA	NA	NA	1	NA	NA	NA	" "	"United States of America"	"English"	7	25.769	1	1	1	1	13.388	1	9.439	NA	NA	63	3	3	3	3	3	4	4	4	4	3.2	5.6	3.85	4.57142857142857	3.57142857142857	3.33333333333333	1.625	12	11	3.5	1	4	3	5.09523809523809	5.28571428571429	4.71428571428571	5.28571428571429
"12/21/15"	"12/21/15"	2.594	3	2	2	2	3	4	2	1	3	2	53.818	2	1	2	2	3	3	1	1	2	2	59.479	3	2	2	2	5	15.803	3	4	3	4	2	3	2	2	4	2	3	2	3	4	2	2	3	2	4	3	25.259	5	4	5	3	4	4	3	4	5	3	2	3	2	4	3	2	29.876	5	5	5	5	18.666	2	3	4	3	3	17.36	3	3	5	2	32.222	3	3	3	3	2	38.1	4	5	4	6	5	5	27.438	1	1	1	1	1	1	2	2	1	1	19.163	5	3	2	3	5	3	4	4	5	6	5	3	2	5	5	5	6	6	3	2	2	21.986	2	22	NA	NA	NA	1	NA	NA	NA	" "	"India"	"English"	5	15.587	1	1	1	1	18.106	1	10.014	NA	NA	66	2	2	1	2	3	2	2	3	3	1.9	2.8	3.25	3.28571428571429	3.28571428571429	3.16666666666667	3.5	35	27	5.5	2	5	3	3.9047619047619	4	4.28571428571429	3.42857142857143
"12/19/15"	"12/19/15"	6.329	2	3	3	3	3	3	2	2	3	3	73.561	3	3	3	3	2	3	3	2	2	2	46.433	5	5	6	6	4	22.4	4	2	4	1	1	3	1	4	3	1	3	4	2	4	1	1	2	1	1	1	44.869	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21.377	3	2	2	1	68.741	1	1	3	1	1	48.934	2	1	2	1	23.37	1	1	3	1	1	19.228	5	4	4	4	5	4	45.187	1	1	1	2	1	2	2	2	2	2	38.978	3	4	4	4	1	5	2	3	3	2	4	4	4	3	2	2	2	2	3	5	4	53.09	2	58	NA	NA	NA	1	NA	NA	NA	" "	"Taiwan"	"Mandarin"	5	35.084	1	1	1	2	18.768	1	10.655	NA	NA	67	3	2	2	2	2	3	2	3	3	2.6	5.2	4.2	4.42857142857143	4.14285714285714	4	1	15	13	5.33333333333333	4	4	0	5.42857142857143	5.42857142857143	5.14285714285714	5.71428571428571
"12/21/15"	"12/21/15"	16.535	1	2	3	2	1	2	4	3	1	1	68.552	3	4	4	2	2	2	3	4	1	1	110.618	2	5	2	1	1	50.029	5	1	4	1	1	4	1	2	4	2	3	4	1	4	1	1	1	1	2	1	48.313	3	1	5	2	2	2	3	4	3	2	1	3	1	3	3	1	48.625	1	1	1	1	25.547	1	1	1	1	1	16.903	1	1	1	1	10.501	1	1	1	1	1	8.641	6	5	4	4	4	5	35.929	1	1	1	2	1	2	1	1	1	2	36.95	6	5	2	4	4	5	1	1	4	5	1	5	6	2	4	1	4	3	6	1	3	32.035	2	34	NA	NA	NA	1	NA	NA	NA	" "	"South Korea"	"English"	7	17.89	1	1	1	1	16.112	1	12.731	NA	NA	72	4	4	3	4	4	3	3	4	4	3.35	2.2	4.5	4.57142857142857	4.71428571428571	4.16666666666667	2.4375	9	9	4.66666666666667	1	4	3	5.38095238095238	6.42857142857143	4.85714285714286	4.85714285714286
"12/20/15"	"12/20/15"	1.748	2	4	4	3	1	1	4	3	1	2	90.307	3	4	3	3	1	3	2	4	1	1	63.596	5	6	5	6	3	39.507	4	2	3	2	1	3	1	2	4	2	4	3	2	4	1	1	2	1	2	2	37.106	3	2	3	1	1	1	2	2	3	1	1	3	1	2	1	1	33.48	2	2	2	1	34.648	2	1	3	2	1	22.406	2	1	2	1	27.775	1	1	2	2	1	22.089	7	6	7	3	2	7	49.168	1	1	1	2	1	1	2	1	2	2	24.521	4	4	5	5	3	5	4	2	2	3	5	5	5	3	3	3	2	1	5	4	5	33.245	1	23	NA	NA	NA	1	NA	NA	NA	" "	"United States"	"Englsih"	7	16.059	1	1	1	1	23.571	1	17.913	NA	NA	76	3	4	4	4	3	4	2	4	4	3.45	5	4.1	4.28571428571429	4.14285714285714	3.83333333333333	1.75	16	13	3	2	4	2	5.80952380952381	5.57142857142857	5.57142857142857	6.28571428571429
